Label,Tokens
2,"['devil', 'tempts', 'thee', 'likeness', 'new', 'untrimmed', 'bride', 'blanche', 'lady', 'constance', 'speaks', 'faith', 'need', 'constance']"
0,"['finish', 'right', 'enough', 'knocked', 'tumbler', 'table', 'making', 'crash', 'glass', 'splash', 'silver', 'fluid', 'syme']"
0,"['thesis', 'answered', 'little', 'man', 'composedly', 'incline', 'think', 'mean', 'snapped', 'cray', 'quite', 'savagely', 'real', 'madman']"
1,"['talk', 'making', 'discovery', 'forming', 'plan', 'like', 'must', 'tell', 'idea', 'fresh']"
2,"['dy', 'tomorrow', 'content', 'isabella', 'must', 'first', 'give', 'sentence', 'suffers', 'excellent']"
1,"['cool', 'evening', 'may', 'come', 'cool', 'to-morrow', 'morning', 'worth', 'come']"
0,"['black', 'coat', 'carved', 'smile', 'face', 'copper', 'flesh', 'ivory', 'teeth', 'think', 'hateful', 'thing']"
0,"['police', 'course', 'said', 'marquis', 'tore', 'scalp', 'half', 'face', 'head', 'emerged', 'blonde', 'well', 'brushed']"
0,"['balloon', 'two', 'last', 'together', 'seemed', 'keep', 'thread', 'farcical', 'adventure', 'syme', 'even', 'saw', 'queer', 'thrill', 'one', 'dancer']"
1,"['yes', 'declare', 'shall', 'see', 'take', 'whether', 'colour', 'gone', 'immediately', 'emma', 'soon', 'saw']"
0,"['went', 'rattling', 'unusual', 'rapidity', 'violent', 'run', 'hundred', 'yard', 'reach', 'managed', 'spring', 'swaying']"
0,"['warmth', 'even', 'emptiness', 'upper', 'night', 'yet', 'also', 'time', 'allowed', 'grow', 'fainter', 'dim', 'group', 'gathered']"
2,"['ask', 'heart', 'doth', 'know', '’', 'like', 'brother', '’', 'fault', 'confess', 'natural', 'guiltiness', 'let']"
1,"['affectation', 'candour', 'air', 'greatness', 'meaning', 'shew', 'higher', 'style', 'superior', 'performance', 'besides']"
0,"['minded', 'step', 'time', 'flying', 'said', 'president', 'gayest', 'manner', 'glancing', 'watch', 'like', 'everything', 'seemed', 'bigger']"
2,"['art', 'answer', 'closet', 'bring', 'angry', 'lord', 'expedient', 'haste', 'conjure', 'thee', 'slowly', 'run', 'fast', '_exeunt._']"
1,"['since', 'august', 'likely', 'dear', 'bathing', 'use', 'known', 'wanting']"
0,"['found', 'fault', 'high', 'silk', 'hat', 'yet', 'unlike', 'anyone', 'else', 'hat', 'little', 'higher', 'perhaps', 'adding', 'something', 'natural']"
2,"['loin', 'men', 'leg', 'man', 'overlusty', 'leg', 'wear', 'wooden', 'nether-stocks', 'lear', '’', 'hath']"
2,"['madam', 'stand', 'plea', '’', 'withal', 'bassanio', 'gratiano', 'mean', 'good', 'faith', 'gratiano', 'yes', 'faith', 'lord', 'bassanio', 'feast', 'shall']"
1,"['every', 'dearest', 'connexion', 'therefore', 'expect', 'simply', 'growing', 'older', 'make', 'indifferent', 'letter', 'indifferent', 'oh', 'never', 'conceived', 'could']"
2,"['way', 'master', 'jew', '’', 'launcelet', 'turn', 'right', 'hand', 'next', 'turning', 'next', 'turning', 'left']"
0,"['trace', 'particularly', 'easily', 'reversible', 'use', 'commonest', 'emetic', 'suppose', 'read', 'last', 'moment', 'remembered']"
1,"['strawberry', 'sit', 'tree', 'whatever', 'else', 'may', 'like', 'provide', 'door', 'table', 'spread']"
1,"['mercy', 'chance', 'suffer', 'unfortunate', 'acquaintance', 'inconvenience', 'oppression', 'ever', 'made', 'answer', 'merely', 'looked', 'bowed']"
1,"['ground', 'covered', 'snow', 'atmosphere', 'unsettled', 'state', 'frost', 'thaw', 'others', 'unfriendly']"
0,"['breaking', 'snapping', 'like', 'bayonet', 'made', 'stone', 'instant', 'appeared', 'moon', 'crossing']"
1,"['else', 'need', 'afraid', 'small', 'see', 'one', 'small', 'egg', 'hurt', 'miss', 'bates', 'let', 'emma']"
0,"['absent-mindedness', 'bit', 'awful', 'bad', 'man', 'think', 'wicked', 'man', 'vigilant', 'ca', 'think']"
1,"['mr.', 'churchill', 'promising', 'visit', 'last', 'ten', 'year', 'present', 'nothing', 'done', 'harriet', 'good', 'wish']"
2,"['park', 'lawn', 'gate', 'leading', 'palace', 'scene', 'iv', 'room', 'state', 'palace', 'scene', 'heath']"
0,"['brown', 'wrong', 'replied', 'wrong', 'exactly', 'dr', 'hirsch', 'would', 'right', 'hiding-place', 'secret', 'formula']"
1,"['emma', 'wished', 'go', 'work', 'directly', 'therefore', 'produced', 'portfolio', 'containing', 'various', 'attempt', 'portrait', 'one', 'ever']"
2,"['speak', 'whisper', '’', 'er-fraught', 'heart', 'bid', 'break', 'macduff', 'child', 'ross', 'wife', 'child', 'servant', 'could', 'found']"
1,"['cooler', 'shall', 'go', 'back', 'could', 'ill', 'spared', 'point', 'made', 'coming']"
1,"['lively', 'impudence', 'saw', 'first', 'february', 'let', 'every', 'body', 'hill', 'hear', 'let', 'accent', 'swell']"
0,"['guess', 'time', 'hear', 'something', 'importance', 'heard', 'dead', 'man', 'denounce', 'assassin', 'assassin', 'asked']"
1,"['moment', 'could', 'soon', 'alarmed', 'send', 'perry', 'often', 'pity', 'perhaps', 'come']"
1,"['charming', 'standing', 'among', 'friend', 'noble', 'fire', 'quite', 'roasted', 'coffee', 'thank', 'never']"
1,"['likeness', 'odd', 'one', 'never', 'form', 'idea', 'body', 'beforehand', 'one', 'take', 'notion', 'run']"
1,"['mr.', 'dixon', 'name', 'well', 'press', 'coming', 'directly', 'would', 'give', 'meeting', 'dublin']"
2,"['edmund', 'sister', 'sworn', 'love', 'jealous', 'stung', 'adder']"
0,"['frenchman', 'much', 'admired', 'something', 'subconsciousness', 'gaul', 'irritated', 'pleading', 'peace', 'peaceful']"
1,"['father', 'often', 'talked', 'never', 'achieved', 'upon', 'father', 'marriage', 'generally', 'proposed', 'proper', 'attention']"
2,"['clerk', 'make', 'cuckold', 'nerissa', 'ay', 'clerk', 'never', 'mean', 'unless', 'live']"
0,"['devil', 'judge', 'looking', 'father', 'brown', 'level', 'piercing', 'eye', 'extraordinary', 'witness', 'said']"
2,"['provided', 'favour', 'presently', 'become', 'christian', 'record', 'gift', 'court']"
2,"['dread', 'exploit', 'drew', 'kent', 'none', 'rogue', 'coward', 'ajax', 'fool', 'cornwall', 'fetch', 'forth', 'stock']"
0,"['world', 'insane', 'said', 'professor', 'buried', 'face', 'hand', 'said', 'dr.', 'bull', 'adamantine', 'humility']"
1,"['knife', 'told', 'knife', 'made', 'grandpapas', 'think', 'father', 'rough', 'often', 'appears', 'rough']"
2,"['escap', '’', 'away', 'conduct', 'king', 'doubt', 'dead', 'ere', 'come', '_exeunt._', 'scene', 'vii', 'orchard', 'swinstead']"
1,"['precision', 'suspicious', 'flourish', 'apology', 'concern', 'language', 'real', 'feeling', 'towards', 'mrs.', 'weston', 'transition', 'highbury']"
1,"['much', 'emma', 'felt', 'acknowledged', '_her_', 'superior', 'degree', 'confidence', 'towards', 'harriet', 'one']"
2,"['good', 'night', 'albany', 'great', 'thing', 'u', 'forgot', 'speak', 'edmund', '’', 'king', '’', 'cordelia', 'body', 'goneril']"
0,"['gather', 'much', 'beyond', 'appearance', 'disgusting', 'studied', 'carefully', 'understood', 'proved']"
1,"['dull', 'repetition', 'old', 'news', 'heavy', 'joke', 'lady', 'long', 'drawing-room', 'lady', 'different', 'division', 'arrived']"
2,"['weapon', 'subject', 'disease', 'healed', 'mean', 'warmed', 'cooled', 'winter', 'summer']"
0,"['made', 'effort', 'find', 'even', 'new', 'ascetic', 'creed', 'cut', 'property', 'pleasure', 'true']"
2,"['sent', 'according', 'command', 'while', 'persuade', 'rude', 'wretch', 'willingly', 'die', 'provost', 'shall', 'done', 'good', 'father', 'presently', 'barnardine', 'must', 'die']"
1,"['opening', 'compliments.', 'name', 'mentioned', 'striking', 'change', 'ill-judged', 'solemnity', 'leave-taking']"
1,"['elton', 'prompt', 'reply', 'readily', 'mrs.', 'weston', 'dance', 'oh', 'would', 'get', 'better', 'partner']"
0,"['admit', 'aristocracy', 'made', 'even', 'aristocrat', 'happy', 'suggest', 'series', 'article', 'pointing', 'dreary', 'inhuman', 'downright']"
2,"['till', 'come', 'bed', 'shall', '’', 'er', 'guilty', 'stay', 'rest', 'interposer', '’', 'twixt', 'u', 'twain', '_exeunt._', 'scene', 'iii', 'venice']"
0,"['went', 'smoothly', 'probably', 'understand', 'one', 'possible', 'motive', 'forbidding', 'free', 'speech', 'festival', 'freedom', 'stranger', 'overhearing']"
2,"['ear', '’', 'fartuous', 'civil', 'modest', 'wife', 'one', 'tell', 'miss', 'morning', 'evening', 'prayer']"
1,"['best', 'cure', 'going', 'box', 'hill', 'to-morrow', 'join', 'u', 'swisserland', 'something']"
0,"['grey', 'envelope', 'left', 'cupboard', 'asked', 'positive', 'replied', 'flambeau', 'grey', 'envelope', 'white', 'envelope', 'really', 'father', 'brown', 'put']"
2,"['scolding', 'wind', 'riv', '’', 'knotty', 'oak', 'seen', 'th', '’', 'ambitious', 'ocean', 'swell', 'rage', 'foam', 'exalted']"
2,"['hard', 'way', 'hit', 'tell', 'whether', 'one', 'launcelet', 'dwells', 'dwell', 'launcelet', 'talk', 'young']"
0,"['said', 'beautiful', 'singularly', 'strangely', 'beautiful', 'said', 'professor', 'wish', 'beastly', 'gas-bag', 'would', 'burst', 'said', 'dr.', 'bull']"
1,"['charming', 'young', 'woman', 'even', 'jane', 'fairfax', 'perfect', 'fault', 'open', 'temper', 'man', 'would']"
1,"['elton', 'man', 'think', 'labour', 'vain', 'emma', 'laughed', 'disclaimed', 'continued', 'depend', 'upon', 'elton']"
0,"['found', 'strangled', 'said', 'down', 'round', 'part', 'fact', 'know', 'irish', 'policeman', 'friend']"
2,"['man', 'bassanio', 'sweet', 'doctor', 'shall', 'bedfellow', 'absent', 'lie', 'wife', 'antonio', 'sweet', 'lady']"
1,"['listened', 'found', 'well', 'worth', 'listening', 'dear', 'part', 'emma', 'fancy', 'received', 'amusing', 'supply', 'mrs.', 'cole', 'telling']"
0,"['passage', 'police', 'arrived', 'tear', 'two', 'men', 'almost', 'ape-like', 'grapple', 'formal', 'inquiry']"
2,"['religion', 'damned', 'error', 'sober', 'brow', 'bless', 'approve', 'text', 'hiding', 'grossness', 'fair', 'ornament']"
1,"['must', 'answer', 'written', 'mr', 'cole', 'make', 'excuse', 'dear', 'civilly', 'possible', 'say']"
2,"['truth', '’', 'ti', 'thus', 'brother', 'lover', 'embraced', 'feed', 'grow', 'full', 'blossoming', 'time', 'seedness']"
1,"['bad', 'hand', 'deciphered', 'increase', 'wonder', 'clerk', 'grow', 'expert', 'habit.', 'must', 'begin', 'quickness']"
2,"['joy', 'precious', 'square', 'sense', 'posse', 'find', 'alone', 'felicitate', 'dear', 'highness', '’', 'love', 'cordelia', '_aside._']"
1,"['smile', 'smile', 'shall', 'probably', 'suspect', 'whatever', 'find', 'suspect', 'present', 'see']"
2,"['lightning', 'enter', 'three', 'witch', 'first', 'witch', 'shall', 'three', 'meet', 'thunder', 'lightning', 'rain', 'second', 'witch', 'hurlyburly', '’', 'done']"
1,"['possible', 'idea', 'requisite', 'situation', 'directly', 'opposite', 'mr.', 'frank', 'churchill', 'making']"
2,"['“', 'gobbo', 'launcelet', 'gobbo', 'good', 'launcelet', '”', '“', 'good', 'gobbo', '”', '“', 'good', 'launcelet', 'gobbo', 'use', 'leg', 'take', 'start', 'run', 'away.', '”', 'conscience', 'say', '“', 'take']"
0,"['man', 'almost', 'filled', 'broke', 'balcony', 'great', 'president', 'others', 'stood', 'awe', 'knew']"
0,"['flambeau', 'well', 'friend', 'association', 'could', 'capture', 'knew', 'artistic', 'alien', ""'ve"", 'got']"
2,"['know', 'tear', 'bastard', 'let', 'u', 'pay', 'time', 'needful', 'woe', 'since', 'hath', 'beforehand']"
1,"['stop', 'door', 'go', 'minute', 'therefore', 'later', 'intended', 'foot', 'unseen']"
0,"['fear', 'remember', 'old', 'tale', 'english', 'clergyman', 'gave', 'last', 'rite', 'brigand', 'sicily', 'death-bed']"
0,"['impatience', 'relief', 'right', 'let', 'get', 'breakfast', 'took', 'hat', 'stick', 'silence', 'syme', 'took', 'sword-stick']"
0,"['resuming', 'goblin', 'glass', 'doctor', 'moved', 'quickly', 'towards', 'door', 'others', 'instinctively', 'followed', 'syme', 'seemed', 'little', 'distrait']"
0,"['welcome', 'sure', 'enough', 'heaved', 'weapon', 'hacking', 'twice', 'brought', 'another', 'similar', 'strip', 'fence', 'making']"
2,"['feeder', 'snail-slow', 'profit', 'sleep', 'day', 'wild-cat', 'drone', 'hive', 'therefore', 'part', 'part']"
1,"['complexion', 'oh', 'bloom', 'full', 'health', 'pretty', 'height', 'size', 'firm', 'upright', 'figure', 'health']"
1,"['great', 'deal', 'necessary', 'hartfield', 'spared', 'abbey-mill', 'sure', 'never', 'want', 'go']"
1,"['handsomely', 'perfectly', 'right', 'quite', 'impartial', 'judgment', 'emma', 'yet', 'think', '_you_']"
1,"['reasoning', 'soothings', 'attention', 'every', 'kind', 'emma', 'could', 'give', 'emma', 'felt', 'could', 'much', 'harriet']"
1,"['great', 'pleasure', 'seeing', 'almost', 'instant', 'doubt', 'caring', 'done', 'feeling']"
1,"['fault', 'bore', 'discovery', 'found', 'agitated', 'low.', 'frank', 'churchill', 'villain.', 'heard', 'declare', 'never', 'loved']"
1,"['man', 'know', 'depend', 'upon', 'encouragement', 'convenient', 'emma', 'make', 'direct', 'reply']"
2,"['owe', 'pay', 'highness', '’', 'part', 'receive', 'duty', 'duty', 'throne', 'state', 'child']"
0,"['realize', 'comparatively', 'year', 'ago', 'may', 'tenement', 'quite', 'likely', 'jail', 'allow']"
1,"['said', 'offering', 'hand', 'indeed', 'shewn', 'dance', 'know', 'really']"
1,"['make', 'difference', 'perhaps', 'come', 'talk', 'sort', 'thing', 'require', 'good', 'deal', 'consideration', 'one', 'resolve']"
0,"['syme', 'passion', 'every', 'time', 'train', 'come', 'feel', 'broken', 'past', 'battery', 'besieger', 'man']"
2,"['danger', 'former', 'tooth', 'let', 'frame', 'thing', 'disjoint', 'world', 'suffer', 'ere', 'eat', 'meal', 'fear']"
2,"['charity', 'hearing', 'hastily', 'depart', 'come', 'advise', 'comfort', 'pray', 'barnardine', 'friar']"
2,"['wherefore', 'took', 'sacrament', 'keep', 'faith', 'firm', 'inviolable', 'salisbury', 'upon', 'side', 'never', 'shall', 'broken', 'noble', 'dauphin', 'albeit']"
0,"['morbid', 'fancy', 'seemed', 'dancing', 'merely', 'said', 'gruffly', 'man', 'clear', 'motioning']"
1,"['place', 'sooner', 'could', 'better', 'yes', 'every', 'delay', 'make', 'one', 'apprehensive', 'delay', 'even', 'family']"
0,"['creeping', 'quickly', 'slowly', 'behind', 'care', 'seemed', 'symbol', 'human', 'faith', 'valour', 'sky']"
1,"['fetch', 'letter', 'save', 'trouble', 'something', 'get', 'walk', 'breakfast', 'good']"
0,"['guilty', 'wo', 'wash', 'historically', 'dreyfus', 'document', 'document', 'literally', 'correct', 'thinking', 'dreyfus', 'said']"
0,"['blackmailed', 'brother', 'australia', 'little', 'forgotten', 'crime', 'took', 'cab', 'wagga', 'wagga', 'putney', 'blackmailed']"
1,"['gratify', 'mr.', 'churchill', 'feel', 'may', 'fortunate', 'circumstance', 'frank']"
2,"['return', 'shape', 'woo', 'rosaline', 'good', 'madam', '’', 'advised', 'let', '’', 'mock', 'still', 'well', 'known']"
1,"['must', 'go', 'dear', 'said', 'must', 'say', 'laid', 'upon', 'bed', 'emma']"
1,"['near', 'approach', 'afraid', 'fatal', 'suit', 'recollect', 'clever']"
2,"['may', 'minister', 'accordingly', 'provost', 'would', 'needful', 'enter', 'juliet', 'look', 'come', 'one', 'gentlewoman']"
2,"['’', 'please', 'heaven', 'shall', 'find', '’', 'twere', 'kill', 'father', 'fleance', 'peace', '—for', 'broad', 'word']"
0,"['personally', 'asked', 'test', 'personal', 'problem', 'case', 'attempt', 'poison', 'french', 'president', 'lord', 'mayor']"
1,"['harriet', 'could', 'go', 'well', 'could', 'sit', 'still', 'mrs.', 'weston', 'dear', 'girl', 'walked', 'garden']"
2,"['betime', 'may', 'u', 'fitted', 'berowne', '_allons', 'allons', 'sowed', 'cockle', 'reaped', 'corn', 'justice', 'always', 'whirl', 'equal', 'measure', 'light']"
2,"['let', 'work', 'give', 'humour', 'true', 'bent', 'bring', 'capitol', 'cassius', 'nay']"
0,"['moustache', 'gone', 'clean-shaven', 'pate', 'nothing', 'remained', 'colonel', 'bright', 'hawk-like', 'brown', 'eye', 'wall', 'father', 'brown']"
0,"['poor', 'harmless', 'native', 'good-natured', 'man', 'good-natured', 'putnam', 'pause', 'said', 'look', ""'ve"", 'never']"
0,"['suddenly', 'astonishment', 'everyone', 'marquis', 'sprang', 'back', 'quite', 'sword', 'reach', 'threw', 'sword', 'leap', 'wonderful']"
1,"['likely', 'conduct', 'critical', 'situation', 'known', 'child', 'undoubtedly', 'child']"
0,"['well', 'said', 'gregory', 'face', 'darkening', 'shall', 'see', 'something', 'serious', 'either', 'drink', 'religion', 'syme', 'stood', 'waiting', 'usual', 'air']"
1,"['passable', 'adventurous', 'people', 'state', 'admitted', 'delay', 'eager', 'settled', 'father', 'emma']"
2,"['dine', 'today', 'father', '’', 'certain', 'pupil', 'mine', 'repast', 'shall', 'please', 'gratify', 'table']"
1,"['emma', 'still', 'interval', 'anxious', 'feeling', 'harriet', 'momentary', 'doubt', 'possible', 'really', 'cured']"
2,"['antonio', 'bosom', 'lover', 'lord', 'must', 'need', 'like', 'lord', 'little', 'cost']"
2,"['reveal', 'isabella', 'worthy', 'duke', 'bid', 'seek', 'redemption', 'devil', 'hear', 'must', 'speak']"
1,"['observe', 'nothing', 'wrong', 'notion', 'great', 'deal', 'decidedly', 'right', 'spoke', 'uncle', 'warm', 'regard', 'fond', 'talking', 'said']"
2,"['plea', '’', 'must', 'use', 'ill', 'must', 'put', 'mine', 'eye', 'eye', 'never', 'never']"
0,"['yankee', 'would', 'think', 'proving', 'anything', 'heart-throbs', 'must', 'sentimental', 'man', 'think', 'woman']"
1,"['pretend', 'understand', 'business', 'might', 'knew', 'woman', 'mr.', 'elton', 'could']"
1,"['attachment', 'must', 'believe', 'produced', 'consciousness', 'harriet', 'even', 'case', 'would', 'never', 'known', 'harriet']"
0,"['go', 'interview', 'come', 'sane', 'alive', 'must', 'code', 'signal', 'u', 'brute']"
1,"['eye', 'declared', 'meant', 'delightful', 'evening', 'walked', 'together', 'see', 'every', 'thing']"
2,"['quarrel', 'heat', 'cur', '’', 'feel', 'sharpness', 'question', 'cordelia', 'father', 'requires', 'fitter', 'place', 'albany', 'sir']"
1,"['great', 'deal', 'capacity', 'public', 'pay', 'must', 'served', 'well', 'variety', 'handwriting', 'farther', 'talked', 'usual']"
2,"['reported', 'duke', 'must', 'sir', 'change', 'person', 'ere', 'make', 'report', 'indeed', 'spoke']"
1,"['think', 'every', 'body', 'feel', 'north-east', 'wind.', 'felt', 'dear', 'father', 'much', 'storm', 'tuesday', 'afternoon', 'yesterday', 'morning']"
0,"['hair', 'worn', 'prematurely', 'bald', 'mr', 'glass', 'never', 'worn', 'anybody', 'juggling', 'explains']"
0,"['even', 'hanging', 'think', 'must', 'judge', 'lantern', 'business', 'hand']"
1,"['abbey', 'mill', 'drove', 'little', 'farther', 'call', 'soon', 'allow', 'time', 'insidious', 'application']"
2,"['sister', 'cornwall', 'edmund', 'farewell', '_exeunt', 'goneril', 'edmund', 'oswald._', 'go', 'seek', 'traitor', 'gloucester', 'pinion', 'like', 'thief', 'bring', 'u', '_exeunt']"
2,"['disguised', 'let', 'u', 'complain', 'fool', 'disguised', 'like', 'muscovite', 'shapeless', 'gear', 'wonder', 'end']"
2,"['coast', 'come', 'chance', 'lay', 'arm', 'leg', 'sweet', 'lass', 'france._', 'ladyship', 'would']"
0,"['elopement', 'thunder', 'doubt', 'time', 'clean', 'across', 'space', 'grass', 'two', 'hundred', 'yard']"
0,"['mental', 'balance', 'well', ""'ll"", 'simply', 'tell', 'fewest', 'word', 'three', 'thing', 'happened', 'since', 'shall', 'judge']"
